seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce 

ocean coast grassland grassland trees grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast ocean ocean coast grassland grassland grassland trees trees grassland trees grassland grassland grassland trees trees grassland trees trees trees forest trees trees trees trees grassland trees trees forest trees forest forest jungle grassland hills forest trees trees forest forest trees forest forest trees forest forest hills grassland grassland hills grassland hills forest forest trees trees trees grassland jungle forest trees trees trees trees grassland trees hills trees trees forest trees grassland grassland trees forest forest hills trees trees trees trees trees trees forest trees trees trees trees grassland trees forest trees forest trees trees forest trees forest trees trees forest trees trees trees grassland trees grassland grassland trees grassland hills forest forest trees trees grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland trees grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean coast grassland grassland trees grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast coast grassland grassland trees grassland grassland grassland grassland grassland grassland trees trees trees trees grassland grassland trees trees forest forest forest hills grassland trees trees grassland trees trees grassland grassland hills hills grassland trees trees forest trees forest trees trees trees trees grassland grassland trees forest trees grassland hills trees trees trees trees grassland grassland trees forest forest trees grassland trees grassland hills forest trees trees trees grassland grassland trees forest jungle grassland trees trees trees trees grassland trees forest trees grassland trees forest hills trees forest trees forest hills trees trees forest trees grassland grassland trees trees trees trees grassland grassland grassland jungle forest trees grassland trees trees trees trees grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland trees grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland trees trees grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean coast coast grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland trees forest hills grassland grassland jungle jungle grassland trees trees grassland trees trees trees trees forest trees trees forest trees trees forest forest jungle forest trees grassland jungle forest forest trees grassland trees trees trees forest trees trees trees trees grassland jungle forest forest forest trees hills forest trees trees forest hills grassland grassland trees trees grassland grassland trees trees forest forest trees trees trees grassland grassland trees forest forest hills grassland grassland trees trees trees grassland hills hills trees trees forest hills hills trees trees trees grassland trees trees forest hills grassland trees forest forest forest forest trees trees trees forest trees grassland trees trees forest forest forest trees grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland trees forest trees trees grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean coast coast grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland jungle grassland grassland grassland jungle forest trees trees forest trees trees trees trees trees trees trees trees trees trees trees trees trees forest trees trees trees grassland trees trees grassland grassland hills forest trees trees trees grassland trees forest trees grassland trees trees trees trees hills trees trees grassland trees grassland grassland jungle forest forest jungle grassland trees trees trees trees trees trees forest jungle jungle forest jungle jungle grassland trees trees grassland grassland grassland grassland trees trees grassland grassland trees forest forest forest trees forest jungle grassland grassland trees forest hills grassland trees trees forest trees trees trees grassland hills grassland grassland grassland grassland trees forest trees grassland grassland hills grassland coast ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland hills trees trees trees trees grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean coast coast ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast ocean ocean ocean ocean ocean ocean ocean coast grassland grassland jungle grassland trees grassland trees grassland trees grassland trees forest trees trees forest forest trees trees forest forest forest forest forest forest forest trees grassland trees trees forest trees grassland trees trees trees trees forest trees trees trees trees grassland trees forest forest jungle forest trees trees grassland grassland grassland grassland trees trees trees grassland grassland trees trees grassland grassland trees forest forest trees forest trees trees forest forest trees grassland grassland grassland trees forest trees grassland jungle grassland trees trees trees trees grassland trees trees trees grassland hills grassland grassland hills forest trees forest hills grassland trees forest trees forest forest trees trees trees trees trees trees trees trees forest hills grassland trees grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland trees forest hills grassland grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland coast grassland trees trees trees trees grassland trees trees grassland grassland hills hills grassland trees forest forest trees forest trees forest trees trees grassland grassland trees forest trees grassland trees forest trees grassland trees grassland grassland grassland trees trees forest trees hills forest forest trees forest jungle grassland grassland trees trees trees grassland grassland grassland grassland trees grassland grassland grassland trees trees trees forest forest forest forest trees trees grassland trees grassland trees forest trees trees forest trees trees forest trees grassland grassland grassland grassland grassland grassland trees grassland grassland hills hills grassland hills grassland grassland trees trees grassland trees forest forest trees forest trees trees trees trees forest trees grassland grassland grassland grassland grassland grassland coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland trees grassland grassland grassland coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland coast ocean ocean ocean ocean ocean ocean ocean coast grassland grassland coast coast grassland trees trees trees forest trees trees forest hills trees grassland trees trees trees trees trees trees trees trees forest forest trees grassland hills forest forest forest hills trees forest trees grassland trees grassland grassland trees trees trees forest trees grassland jungle forest forest hills grassland grassland grassland trees trees trees grassland grassland grassland hills forest trees trees trees forest trees trees trees forest trees forest forest trees trees grassland jungle forest forest forest forest forest forest forest jungle forest hills grassland trees trees grassland grassland grassland grassland trees trees trees trees grassland grassland grassland grassland trees trees grassland hills hills grassland hills grassland trees trees trees forest trees grassland jungle grassland hills hills trees grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast coast coast coast grassland coast ocean ocean ocean ocean ocean ocean ocean coast grassland coast coast grassland trees forest forest trees trees trees forest hills grassland trees grassland trees grassland grassland trees forest trees trees forest hills hills grassland grassland trees trees forest hills grassland grassland trees trees grassland grassland grassland trees trees forest forest hills grassland trees grassland trees forest trees grassland grassland trees forest forest forest trees trees grassland grassland trees grassland trees grassland trees grassland grassland grassland trees trees trees forest forest forest trees forest forest trees forest forest trees forest trees grassland trees grassland grassland trees trees grassland trees grassland grassland grassland grassland grassland grassland grassland grassland grassland trees forest forest trees grassland grassland grassland trees grassland trees grassland trees trees trees grassland grassland grassland grassland grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland coast grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast coast grassland trees forest trees trees trees trees trees trees grassland trees trees grassland grassland trees trees forest trees forest hills grassland grassland jungle grassland grassland trees trees grassland grassland grassland grassland grassland trees trees forest trees forest trees forest trees trees grassland grassland hills grassland grassland grassland trees forest hills hills grassland trees grassland trees trees trees forest trees trees grassland jungle jungle forest trees trees forest trees trees grassland trees forest forest trees hills grassland trees forest jungle forest hills grassland hills trees trees forest ocean coast grassland grassland grassland grassland grassland trees grassland trees forest trees trees grassland grassland trees forest jungle grassland grassland trees trees forest hills grassland grassland grassland grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland trees trees forest trees forest forest forest forest forest trees trees grassland grassland trees trees forest trees trees trees trees grassland trees forest jungle grassland grassland grassland coast grassland grassland grassland grassland trees trees trees forest trees forest forest forest trees grassland trees forest trees grassland trees trees forest hills trees grassland trees trees forest trees trees trees trees grassland grassland grassland grassland hills grassland grassland jungle grassland grassland trees forest jungle jungle grassland grassland grassland trees hills grassland hills grassland trees forest trees forest ocean ocean ocean coast grassland grassland grassland grassland grassland grassland trees forest trees grassland grassland coast grassland hills grassland grassland grassland trees trees trees grassland coast coast grassland coast grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland trees forest forest trees trees trees forest trees grassland trees grassland trees grassland grassland trees forest forest trees forest hills trees trees forest grassland coast coast coast grassland coast coast grassland grassland grassland grassland trees trees trees trees forest forest trees forest forest forest trees forest forest forest trees forest trees trees trees forest forest trees trees grassland grassland grassland grassland grassland grassland grassland grassland jungle grassland hills forest trees forest jungle jungle jungle grassland grassland grassland grassland hills trees grassland trees forest jungle coast ocean coast coast grassland grassland grassland grassland grassland grassland grassland jungle grassland grassland coast coast grassland grassland grassland trees grassland trees trees grassland grassland coast coast coast coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean coast coast grassland trees trees grassland coast coast ocean ocean ocean ocean ocean coast coast coast coast coast grassland jungle grassland grassland trees trees trees grassland grassland trees forest trees hills forest trees trees trees grassland trees trees trees trees forest hills trees trees forest trees coast grassland grassland grassland coast grassland trees grassland coast coast grassland grassland trees trees trees trees forest forest trees hills grassland hills trees forest trees forest forest trees forest forest jungle grassland grassland grassland grassland grassland grassland grassland grassland hills grassland grassland grassland grassland trees grassland jungle grassland grassland grassland hills grassland grassland grassland grassland grassland trees forest forest jungle grassland coast grassland coast coast grassland grassland grassland grassland grassland grassland jungle grassland coast coast coast coast grassland grassland trees grassland trees grassland coast coast coast ocean ocean coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland coast coast ocean ocean coast coast ocean coast grassland coast grassland coast grassland trees grassland grassland grassland trees grassland trees trees trees grassland trees trees trees trees grassland trees trees grassland trees trees forest forest forest trees forest forest trees ocean ocean coast coast coast coast coast grassland coast coast coast grassland grassland trees grassland grassland grassland trees trees trees grassland grassland trees forest forest trees forest forest forest hills coast coast coast grassland grassland grassland grassland grassland trees trees forest trees grassland trees trees trees trees grassland trees grassland jungle grassland hills grassland trees trees grassland trees forest forest forest trees grassland grassland grassland grassland grassland grassland grassland trees grassland grassland jungle jungle grassland grassland grassland coast grassland grassland grassland grassland trees grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean coast coast coast coast coast coast ocean ocean coast coast grassland coast grassland grassland grassland grassland coast grassland grassland grassland trees grassland grassland grassland trees forest trees grassland trees grassland grassland trees grassland grassland trees trees trees trees trees trees trees grassland jungle jungle coast ocean ocean ocean ocean coast coast coast coast coast grassland grassland jungle jungle forest trees trees trees trees grassland trees grassland trees trees forest forest trees trees trees trees forest coast coast coast coast coast grassland trees hills forest trees trees trees grassland trees forest trees forest trees forest trees forest jungle forest hills forest forest trees grassland jungle forest forest hills trees grassland grassland grassland grassland trees trees forest trees grassland jungle grassland grassland grassland grassland coast grassland coast coast grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland grassland grassland grassland grassland grassland grassland grassland trees grassland grassland grassland grassland hills hills grassland grassland grassland grassland grassland grassland trees forest trees forest trees trees trees forest hills grassland grassland grassland coast ocean ocean ocean coast grassland coast coast grassland grassland grassland forest forest forest trees trees trees forest hills grassland grassland trees grassland trees forest trees trees forest trees forest forest coast ocean coast coast coast grassland grassland trees trees forest forest trees trees trees trees trees trees trees trees trees grassland trees grassland trees trees forest trees forest trees trees grassland grassland trees grassland grassland jungle grassland grassland trees grassland hills grassland grassland grassland grassland coast coast coast coast ocean coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland coast grassland grassland grassland grassland trees trees grassland grassland hills grassland trees trees trees grassland grassland grassland trees trees grassland trees forest forest forest jungle forest forest trees forest hills grassland trees grassland grassland coast coast coast grassland grassland grassland coast grassland trees trees trees trees trees forest trees forest forest trees grassland hills forest trees grassland trees grassland grassland trees trees forest trees grassland coast grassland coast coast grassland grassland grassland trees trees trees trees trees forest forest trees forest trees forest forest trees trees trees trees trees forest trees trees grassland trees grassland hills trees trees trees forest trees trees trees trees forest hills trees grassland grassland coast coast ocean ocean ocean coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast coast grassland trees grassland trees trees trees grassland grassland grassland trees grassland grassland grassland hills forest trees trees trees forest trees hills grassland hills hills forest hills grassland hills grassland grassland trees grassland grassland grassland hills grassland grassland grassland trees forest trees trees grassland trees forest forest forest trees grassland grassland hills hills forest trees trees trees hills forest trees forest trees grassland grassland grassland coast grassland grassland grassland hills forest forest forest trees trees forest hills grassland hills forest trees forest trees trees trees forest trees trees grassland trees grassland grassland jungle forest forest hills trees trees forest trees grassland trees trees grassland trees grassland grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland trees grassland trees trees grassland trees grassland trees trees trees forest forest forest trees forest trees grassland grassland grassland grassland trees grassland hills hills grassland trees forest trees grassland trees forest trees grassland grassland grassland trees grassland grassland grassland trees trees trees trees trees grassland grassland grassland grassland jungle forest trees forest trees hills grassland jungle forest hills grassland grassland coast grassland trees trees hills trees forest trees grassland trees trees trees grassland grassland hills trees trees grassland grassland trees forest forest trees grassland grassland jungle jungle jungle forest forest hills trees grassland jungle forest hills grassland grassland grassland trees grassland grassland coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland jungle grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland trees grassland trees forest trees trees trees trees trees forest forest trees trees trees forest trees grassland jungle grassland grassland grassland trees forest forest trees trees forest forest jungle forest hills grassland trees trees grassland grassland grassland grassland grassland trees forest trees grassland grassland grassland trees hills hills forest trees trees trees trees trees trees forest trees grassland jungle grassland grassland grassland grassland trees grassland trees hills grassland grassland trees forest trees grassland trees trees grassland trees trees grassland trees forest hills forest trees trees forest forest forest trees trees grassland grassland grassland grassland trees hills trees grassland trees grassland coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland trees trees trees trees trees forest trees trees trees trees forest forest forest trees trees forest forest hills grassland grassland jungle grassland grassland trees trees grassland trees trees trees grassland trees forest jungle grassland trees grassland grassland trees trees grassland trees trees forest hills trees trees grassland grassland hills hills grassland grassland grassland grassland grassland trees trees forest trees forest trees hills hills grassland grassland grassland trees grassland grassland grassland trees trees forest hills grassland grassland trees forest trees grassland trees forest forest forest trees trees forest forest trees trees grassland grassland grassland grassland hills forest trees trees trees grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland trees trees grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland grassland grassland trees trees grassland grassland grassland grassland jungle forest trees grassland grassland trees forest hills grassland grassland jungle grassland hills grassland trees grassland grassland trees grassland trees hills trees forest trees trees grassland grassland trees trees grassland trees forest forest trees trees trees grassland trees grassland grassland jungle grassland grassland trees grassland trees trees trees forest forest forest hills trees trees trees trees grassland grassland grassland grassland grassland grassland trees trees grassland grassland trees trees trees grassland grassland trees trees trees trees forest forest forest hills grassland grassland grassland grassland grassland grassland jungle grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland grassland grassland jungle forest trees trees trees trees grassland grassland trees trees trees trees trees forest hills trees trees forest trees forest hills trees grassland hills forest trees grassland hills forest forest hills grassland hills grassland trees forest hills trees trees forest trees grassland trees trees forest hills grassland jungle jungle forest forest trees grassland grassland grassland hills trees trees grassland grassland grassland grassland trees grassland trees grassland grassland grassland trees forest trees grassland grassland trees trees trees trees grassland grassland grassland grassland grassland trees trees trees forest hills grassland trees grassland grassland grassland jungle grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland trees trees grassland grassland trees trees trees trees forest hills grassland trees forest forest forest forest hills hills trees forest trees trees trees grassland trees grassland grassland jungle grassland grassland grassland trees trees grassland hills forest trees forest trees hills trees forest forest forest hills grassland grassland jungle grassland jungle forest forest forest forest forest trees trees grassland grassland grassland grassland grassland trees trees trees trees grassland grassland jungle forest hills grassland hills forest hills trees trees trees forest forest hills grassland grassland grassland trees grassland trees trees forest hills grassland trees grassland grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast ocean coast coast coast coast coast coast ocean ocean ocean ocean ocean coast coast coast coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland trees trees trees grassland grassland grassland trees trees grassland grassland trees grassland trees forest trees forest hills forest trees trees trees forest forest trees trees grassland grassland grassland grassland grassland trees trees trees forest trees grassland grassland trees grassland trees forest forest forest trees trees forest trees grassland hills forest hills forest forest forest trees forest trees grassland trees grassland trees trees trees trees forest trees trees trees grassland grassland grassland trees forest trees grassland jungle grassland trees grassland trees trees trees grassland grassland grassland trees forest jungle grassland grassland trees forest trees grassland trees grassland coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland grassland coast ocean ocean ocean coast coast grassland grassland grassland grassland grassland coast ocean ocean ocean ocean coast coast ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland coast grassland trees forest forest trees grassland trees trees trees forest trees grassland trees grassland trees forest trees trees forest trees trees forest forest jungle forest forest forest trees grassland grassland trees trees grassland grassland grassland trees grassland grassland grassland trees trees forest forest trees trees trees trees trees trees grassland grassland trees forest trees trees trees grassland jungle grassland trees forest trees trees grassland trees grassland trees grassland grassland trees trees trees trees forest forest trees trees forest hills forest hills grassland grassland grassland grassland grassland trees trees forest forest trees trees forest jungle grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland grassland coast ocean coast coast coast grassland grassland grassland grassland grassland coast coast coast coast ocean ocean coast grassland coast ocean ocean ocean ocean ocean ocean ocean 

